MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,4.0,77.0,9510,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6,5,1962,1985,1.0,1.0,6.0,6.0,0.0,161.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,701.0,6.0,0.0,434.0,1135.0,1.0,0.0,1.0,5.0,1207,0,0,1207,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,1.0,1962.0,2.0,1.0,264.0,5.0,5.0,2.0,0,240,0,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
20,4.0,80.0,10800,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,3.0,2.0,0.0,2.0,6,6,1961,1992,1.0,1.0,6.0,6.0,1.0,104.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,913.0,6.0,0.0,400.0,1313.0,1.0,4.0,1.0,5.0,1773,0,0,1773,1.0,0.0,2,0,3,1,4.0,6,3.0,2,5.0,1.0,1961.0,2.0,2.0,418.0,5.0,5.0,2.0,355,98,0,0,144,0,3.0,4.0,1.0,0,8,2006,9.0,4.0
20,4.0,86.0,11650,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,2.0,7,5,1959,1959,3.0,1.0,10.0,11.0,0.0,58.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1472,0,0,1472,0.0,0.0,2,0,2,1,2.0,5,7.0,1,2.0,1.0,1959.0,3.0,2.0,484.0,5.0,5.0,2.0,0,68,0,0,227,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
60,4.0,0.0,18275,1.0,1.0,0.0,1.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,5.0,7,8,1962,1998,1.0,1.0,10.0,11.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,1.0,0.0,636.0,6.0,0.0,802.0,1438.0,1.0,4.0,1.0,5.0,1900,548,0,2448,1.0,0.0,3,0,3,1,4.0,9,7.0,2,2.0,1.0,1962.0,2.0,2.0,441.0,5.0,5.0,2.0,520,102,0,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,4.0
50,4.0,60.0,12144,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,4,6,1950,1950,1.0,1.0,2.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,455.0,6.0,0.0,455.0,910.0,1.0,2.0,1.0,5.0,910,611,0,1521,0.0,0.0,1,1,3,1,2.0,6,3.0,0,3.0,5.0,1950.0,3.0,1.0,597.0,1.0,5.0,2.0,199,0,168,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,4.0
90,4.0,60.0,8544,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,2.0,3,4,1950,1950,1.0,1.0,3.0,12.0,2.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1040,0,0,1040,0.0,0.0,2,0,2,2,4.0,6,7.0,0,3.0,5.0,1950.0,3.0,2.0,400.0,5.0,1.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,12,2006,9.0,4.0
90,4.0,75.0,8512,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,2.0,5,5,1960,1960,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,4.0,0.0,4.0,6.0,0.0,6.0,0.0,1556.0,1556.0,1.0,4.0,1.0,5.0,1556,0,0,1556,0.0,0.0,2,0,4,2,4.0,8,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,4.0
20,4.0,70.0,7000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5,4,1961,1961,3.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,781.0,6.0,0.0,369.0,1150.0,1.0,4.0,1.0,5.0,1150,0,0,1150,0.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1.0,1961.0,2.0,1.0,288.0,5.0,5.0,2.0,0,0,0,0,162,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
20,4.0,74.0,7400,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,2.0,7,6,1962,1962,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,809.0,6.0,0.0,236.0,1045.0,1.0,2.0,1.0,5.0,1045,0,0,1045,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1962.0,3.0,2.0,528.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
20,4.0,70.0,7000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,2.0,5,6,1962,1962,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,468.0,6.0,0.0,396.0,864.0,1.0,2.0,1.0,5.0,864,0,0,864,0.0,1.0,1,0,3,1,4.0,5,7.0,0,3.0,1.0,1962.0,3.0,1.0,336.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,1.0,0,2,2006,9.0,4.0
190,4.0,70.0,7000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,1.0,6.0,5,5,1962,1962,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,953.0,6.0,0.0,72.0,1025.0,1.0,4.0,1.0,5.0,1025,0,0,1025,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,96,80,0,0,0,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
70,5.0,62.0,9856,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,5,8,1900,2005,3.0,1.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,6.0,0.0,6.0,0.0,716.0,716.0,1.0,0.0,1.0,0.0,1007,1007,0,2014,0.0,0.0,2,0,5,1,4.0,8,7.0,0,3.0,5.0,1900.0,3.0,2.0,624.0,5.0,5.0,2.0,0,72,167,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
50,5.0,60.0,9600,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5,6,1948,1950,1.0,1.0,8.0,8.0,3.0,264.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,276.0,6.0,0.0,936.0,1212.0,1.0,2.0,1.0,0.0,1226,442,0,1668,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1948.0,3.0,1.0,240.0,5.0,5.0,2.0,0,0,140,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
50,5.0,60.0,5520,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,4,6,1920,1980,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0,3.0,284.0,6.0,0.0,863.0,1147.0,1.0,4.0,0.0,5.0,1147,510,0,1657,0.0,0.0,1,0,4,1,1.0,9,7.0,1,5.0,5.0,1920.0,3.0,1.0,162.0,1.0,1.0,0.0,0,0,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
50,5.0,60.0,9600,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,6,8,1900,2004,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,5.0,381.0,6.0,0.0,399.0,780.0,1.0,0.0,1.0,5.0,940,476,0,1416,0.0,1.0,1,0,3,1,2.0,7,7.0,0,3.0,5.0,1956.0,3.0,2.0,400.0,5.0,5.0,2.0,0,24,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
70,5.0,58.0,6451,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,7,7,1900,1970,1.0,1.0,0.0,15.0,2.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,208.0,6.0,0.0,504.0,712.0,1.0,2.0,1.0,5.0,848,580,0,1428,1.0,0.0,1,0,4,1,4.0,7,7.0,0,3.0,5.0,1985.0,0.0,2.0,576.0,5.0,5.0,2.0,264,0,84,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
70,5.0,66.0,3960,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,7,8,1930,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,502.0,502.0,1.0,4.0,0.0,5.0,502,502,0,1004,0.0,0.0,1,0,2,1,2.0,5,7.0,1,4.0,5.0,1930.0,3.0,1.0,200.0,1.0,5.0,0.0,280,0,68,0,0,0,3.0,2.0,1.0,0,7,2006,9.0,4.0
190,5.0,56.0,7745,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,0.0,4,6,1900,1950,1.0,1.0,8.0,8.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,938.0,938.0,1.0,2.0,0.0,5.0,1084,867,0,1951,0.0,0.0,2,0,4,2,1.0,9,7.0,0,3.0,5.0,1993.0,3.0,2.0,576.0,5.0,5.0,1.0,0,6,28,0,0,0,3.0,4.0,1.0,0,4,2006,9.0,4.0
30,5.0,56.0,7741,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,6,5,1924,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,4.0,1.0,143.0,5.0,72.0,817.0,1032.0,1.0,2.0,0.0,0.0,1032,0,0,1032,0.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,5.0,1995.0,3.0,1.0,280.0,5.0,5.0,2.0,0,0,112,0,0,0,3.0,2.0,1.0,0,6,2006,0.0,0.0
30,5.0,50.0,5633,1.0,2.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5,7,1925,1950,1.0,1.0,8.0,13.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,4.0,6.0,0.0,6.0,0.0,844.0,844.0,1.0,4.0,1.0,5.0,844,0,0,844,0.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,5.0,1925.0,3.0,1.0,216.0,5.0,5.0,0.0,50,81,123,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
20,5.0,60.0,7200,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,4,5,1950,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,576.0,576.0,1.0,0.0,1.0,5.0,864,0,0,864,0.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,5.0,1952.0,2.0,1.0,528.0,5.0,5.0,2.0,0,0,0,0,115,0,3.0,4.0,1.0,0,8,2006,0.0,4.0
70,5.0,42.0,7614,1.0,0.0,3.0,3.0,0.0,4.0,1.0,17.0,2.0,2.0,0.0,5.0,3,5,1905,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,2.0,6.0,0.0,6.0,0.0,738.0,738.0,1.0,2.0,1.0,0.0,714,662,0,1376,0.0,0.0,1,0,2,1,4.0,7,7.0,0,3.0,5.0,1930.0,3.0,1.0,216.0,5.0,5.0,0.0,0,0,104,0,225,0,3.0,4.0,1.0,0,3,2006,9.0,4.0
190,5.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,2.0,5,7,1955,1955,3.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,0.0,2.0,576.0,6.0,0.0,384.0,960.0,1.0,4.0,1.0,0.0,960,0,0,960,1.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,5.0,1976.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
50,5.0,50.0,6000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5,7,1924,1950,1.0,1.0,8.0,8.0,1.0,145.0,3.0,2.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,816.0,816.0,1.0,0.0,1.0,5.0,816,750,0,1566,0.0,0.0,1,1,5,1,2.0,7,7.0,0,3.0,5.0,1976.0,3.0,2.0,450.0,5.0,5.0,2.0,24,0,296,0,0,0,3.0,2.0,1.0,0,8,2006,9.0,4.0
30,5.0,52.0,7830,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,3,5,1921,1950,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,4.0,4.0,3.0,416.0,6.0,0.0,76.0,492.0,1.0,4.0,1.0,5.0,492,0,0,492,1.0,0.0,1,0,1,1,4.0,3,7.0,0,3.0,5.0,1921.0,3.0,1.0,200.0,1.0,5.0,0.0,0,0,78,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
50,5.0,56.0,9576,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,6,7,1945,1950,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,1.0,4.0,4.0,5.0,310.0,6.0,0.0,460.0,770.0,1.0,4.0,1.0,5.0,885,297,0,1182,0.0,0.0,1,1,3,1,4.0,5,7.0,0,3.0,5.0,1945.0,3.0,1.0,378.0,1.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,1.0,0,5,2006,9.0,4.0
30,5.0,48.0,5747,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,3,4,1920,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,798.0,798.0,1.0,2.0,1.0,5.0,840,0,0,840,0.0,0.0,1,0,2,1,1.0,5,7.0,0,3.0,5.0,1938.0,3.0,1.0,250.0,5.0,1.0,0.0,112,0,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
75,5.0,70.0,6300,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,4.0,7,6,1910,2005,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1226.0,1226.0,1.0,0.0,1.0,5.0,1226,878,0,2104,0.0,0.0,2,0,5,1,4.0,9,7.0,0,3.0,5.0,1910.0,3.0,2.0,432.0,1.0,5.0,1.0,0,341,88,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
90,5.0,33.0,5976,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,2.0,5.0,5,7,1920,1950,3.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,624.0,624.0,1.0,2.0,0.0,0.0,624,624,0,1248,0.0,0.0,2,0,2,2,4.0,8,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0,130,256,0,0,0,3.0,4.0,1.0,0,12,2006,9.0,4.0
20,5.0,65.0,9750,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5,5,1958,1958,3.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,960.0,960.0,1.0,0.0,1.0,5.0,960,0,0,960,0.0,0.0,1,0,3,1,4.0,5,7.0,0,3.0,5.0,2002.0,3.0,2.0,624.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0.0,4500,7,2006,9.0,4.0
50,0.0,63.0,4761,1.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,3,3,1918,1950,1.0,1.0,14.0,15.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,6.0,0.0,6.0,0.0,1020.0,1020.0,1.0,1.0,0.0,2.0,1020,0,0,1020,0.0,0.0,1,0,2,1,1.0,5,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0,0,105,0,0,0,3.0,4.0,1.0,0,10,2006,3.0,4.0
70,4.0,69.0,11737,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,6,7,1924,1996,2.0,1.0,2.0,13.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,848.0,848.0,2.0,4.0,0.0,5.0,1017,810,0,1827,0.0,0.0,1,0,2,1,4.0,9,7.0,1,2.0,5.0,1943.0,3.0,1.0,240.0,1.0,5.0,2.0,27,36,42,0,0,0,3.0,0.0,1.0,0,5,2006,9.0,4.0
50,5.0,51.0,6120,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,3,5,1930,1950,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,347.0,6.0,0.0,381.0,728.0,1.0,0.0,1.0,5.0,728,434,0,1162,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1930.0,3.0,1.0,258.0,1.0,4.0,2.0,0,24,0,0,0,0,3.0,4.0,1.0,0,11,2006,4.0,0.0
50,5.0,51.0,6120,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5,7,1930,1984,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,741.0,741.0,1.0,2.0,1.0,5.0,741,583,0,1324,0.0,0.0,1,0,3,1,2.0,7,7.0,0,3.0,5.0,1930.0,3.0,1.0,180.0,1.0,5.0,2.0,0,0,55,0,0,0,3.0,4.0,1.0,0,2,2006,9.0,4.0
30,4.0,50.0,11672,1.0,2.0,1.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,5,5,1925,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,816.0,816.0,1.0,4.0,1.0,0.0,816,0,0,816,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,5.0,1925.0,3.0,1.0,210.0,1.0,1.0,0.0,168,0,112,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
50,5.0,90.0,33120,1.0,1.0,2.0,3.0,0.0,4.0,0.0,17.0,6.0,1.0,0.0,0.0,6,5,1962,1962,1.0,1.0,3.0,15.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1595.0,1595.0,1.0,4.0,1.0,5.0,1611,875,0,2486,0.0,0.0,2,0,5,1,4.0,8,7.0,1,2.0,5.0,1962.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,1.0,0,10,2006,9.0,4.0
50,5.0,60.0,10320,1.0,0.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,4,5,1924,1950,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,4.0,6.0,0.0,6.0,0.0,596.0,596.0,1.0,3.0,1.0,1.0,834,596,0,1430,0.0,0.0,2,0,3,1,1.0,7,7.0,0,3.0,5.0,1924.0,3.0,2.0,370.0,1.0,1.0,2.0,218,0,0,0,210,0,3.0,4.0,1.0,0,10,2006,9.0,0.0
70,5.0,60.0,7518,1.0,1.0,3.0,3.0,0.0,3.0,0.0,9.0,2.0,2.0,0.0,5.0,5,8,1910,2004,1.0,1.0,0.0,11.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,396.0,396.0,1.0,2.0,1.0,5.0,665,665,0,1330,0.0,0.0,1,0,3,1,4.0,7,7.0,0,3.0,5.0,2001.0,3.0,1.0,390.0,5.0,5.0,0.0,0,72,45,0,0,0,3.0,2.0,1.0,0,7,2006,9.0,4.0
30,5.0,50.0,9000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,5,4,1919,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,610.0,610.0,1.0,0.0,0.0,0.0,819,0,0,819,0.0,0.0,1,0,2,1,2.0,4,7.0,0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,0,3.0,4.0,1.0,0,9,2006,9.0,0.0
30,5.0,60.0,7200,1.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,2.0,6,6,1930,1950,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,343.0,6.0,0.0,641.0,984.0,1.0,4.0,1.0,1.0,984,0,0,984,0.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,5.0,1930.0,3.0,1.0,308.0,5.0,5.0,0.0,0,0,164,0,0,0,3.0,4.0,1.0,0,3,2006,4.0,3.0
50,4.0,82.0,12375,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,0.0,5,5,1951,1951,1.0,1.0,6.0,6.0,3.0,41.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,329.0,6.0,0.0,477.0,806.0,1.0,4.0,1.0,5.0,1081,341,0,1422,1.0,0.0,1,0,3,1,4.0,7,7.0,1,5.0,5.0,1951.0,3.0,1.0,288.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,1.0,1.0,0,6,2006,9.0,4.0
90,4.0,120.0,11136,1.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,1.0,1.0,2.0,2.0,6,5,1964,1964,1.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,1921.0,1921.0,1.0,4.0,1.0,5.0,1921,0,0,1921,0.0,0.0,2,0,4,2,4.0,8,7.0,0,3.0,5.0,1964.0,3.0,2.0,576.0,5.0,5.0,2.0,0,180,0,0,0,0,3.0,4.0,1.0,0,7,2006,9.0,4.0
20,4.0,100.0,21370,1.0,1.0,3.0,3.0,0.0,2.0,0.0,19.0,2.0,2.0,0.0,2.0,5,5,1950,1950,1.0,1.0,14.0,8.0,2.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1640,0,0,1640,0.0,0.0,1,0,3,1,4.0,7,2.0,1,2.0,1.0,1950.0,2.0,2.0,394.0,5.0,5.0,2.0,0,0,225,0,0,0,3.0,4.0,3.0,600,6,2006,9.0,4.0
30,4.0,55.0,8250,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5,7,1935,1950,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,1032,0,0,1032,0.0,0.0,1,0,2,1,4.0,6,7.0,1,5.0,5.0,1939.0,3.0,1.0,260.0,5.0,5.0,2.0,0,0,121,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
30,4.0,50.0,5220,1.0,1.0,0.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,5,3,1936,1950,1.0,1.0,14.0,16.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,830.0,830.0,1.0,2.0,1.0,5.0,879,0,0,879,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,5.0,1936.0,3.0,1.0,180.0,5.0,5.0,1.0,0,108,0,0,0,0,3.0,4.0,1.0,0,1,2006,9.0,4.0
20,4.0,50.0,5500,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,7,5,2004,2004,5.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,510.0,3.0,373.0,190.0,1073.0,1.0,0.0,1.0,5.0,1073,0,0,1073,1.0,0.0,2,0,2,1,4.0,4,7.0,0,3.0,5.0,2004.0,3.0,1.0,246.0,5.0,5.0,2.0,0,120,0,0,0,0,3.0,4.0,1.0,0,5,2006,9.0,4.0
20,4.0,0.0,11327,1.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5,6,1967,1967,3.0,1.0,6.0,6.0,1.0,305.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,779.0,6.0,0.0,285.0,1064.0,1.0,4.0,1.0,5.0,1064,0,0,1064,0.0,1.0,1,0,3,1,4.0,6,7.0,1,5.0,1.0,1967.0,3.0,2.0,528.0,5.0,5.0,2.0,314,48,0,0,0,0,3.0,4.0,1.0,0,6,2006,9.0,4.0
80,4.0,80.0,10366,1.0,1.0,0.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,7.0,6,7,1964,1964,1.0,1.0,6.0,11.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,2.0,456.0,6.0,0.0,456.0,912.0,1.0,4.0,1.0,5.0,934,0,0,934,0.0,1.0,1,0,2,1,4.0,4,7.0,0,3.0,1.0,1964.0,3.0,1.0,336.0,5.0,5.0,2.0,77,0,0,0,0,0,3.0,0.0,3.0,500,7,2006,9.0,4.0
20,4.0,75.0,9000,1.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,5,6,1966,1966,1.0,1.0,10.0,11.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,773.0,6.0,0.0,286.0,1059.0,1.0,2.0,1.0,5.0,1059,0,0,1059,1.0,0.0,1,0,3,1,4.0,6,7.0,0,3.0,1.0,1966.0,0.0,1.0,286.0,5.0,5.0,2.0,0,88,0,0,0,0,3.0,1.0,1.0,0,6,2006,9.0,0.0
